
BATAL,24/03/22 15:14:31
BATAL,24/03/22 15:14:32
BATAL,24/03/22 15:14:33
BATAL,24/03/22 15:14:34
BATAL,24/03/22 15:14:35
BATAL,24/03/22 15:14:36
BATAL,24/03/22 15:14:37
BATAL,24/03/22 15:14:38
BATAL,24/03/22 15:14:39
BATAL,24/03/22 15:14:40
BATAL,24/03/22 15:14:41
BATAL,24/03/22 15:14:42
BATAL,24/03/22 15:14:43
BATAL,24/03/22 15:14:44
BATAL,24/03/22 15:14:45
unknown,24/03/22 15:20:00
unknown,24/03/22 15:20:01
unknown,24/03/22 15:20:02
BAPU1,24/03/22 15:20:03
BAPU1,24/03/22 15:20:04
BAPU1,24/03/22 15:20:05
BAPU1,24/03/22 15:20:06
unknown,24/03/22 15:20:07
BAPU1,24/03/22 15:20:08
unknown,24/03/22 15:26:55
unknown,24/03/22 15:26:57
unknown,24/03/22 15:26:58
unknown,24/03/22 15:26:59
unknown,24/03/22 15:27:00
BAPU1,24/03/22 15:27:04
BAPU1,24/03/22 15:27:05
BAPU1,24/03/22 15:27:06
BAPU1,24/03/22 15:27:08
BAPU1,24/03/22 15:27:09
BAPU1,24/03/22 15:27:10
BAPU1,24/03/22 15:27:11
BAPU1,24/03/22 15:27:12
BAPU1,24/03/22 15:27:13
BAPU1,24/03/22 15:27:15
BAPU1,24/03/22 15:27:16
unknown,24/03/22 15:49:26
unknown,24/03/22 15:49:27
unknown,24/03/22 15:49:28
unknown,24/03/22 15:49:29
unknown,24/03/22 15:49:30
unknown,24/03/22 15:49:33
unknown,24/03/22 15:49:34
unknown,24/03/22 15:49:35
unknown,24/03/22 18:51:27
unknown,24/03/22 18:51:31
unknown,24/03/22 18:51:32
unknown,24/03/22 18:51:37
unknown,24/03/22 18:51:38
unknown,24/03/22 18:51:39
unknown,24/03/22 18:51:40
unknown,24/03/22 18:58:30
unknown,24/03/22 18:58:35
unknown,24/03/22 18:58:37
unknown,24/03/22 18:58:38
unknown,24/03/22 18:58:47
BAPU1,24/03/22 22:51:44,Clock In
BAPU1,24/03/23 15:23:58,Clock In
BAPU1,24/03/23 15:28:13,Clock In
BAPU1,24/03/23 15:37:00,Clock In
BAPU1,24/03/23 15:37:09,Clock Out
BAPU1,24/03/23 15:40:19,Clock In
BAPU1,24/03/23 15:40:27,Clock Out
BAPU1,24/03/23 15:45:31,Clock In
BAPU1,24/03/23 15:45:40,Clock Out
BAPU1,24/03/23 15:54:42,Clock In
BAPU1,24/03/23 15:54:52,Clock Out
BAPU1,24/03/23 15:55:59,Clock In
BAPU1,24/03/23 15:56:06,Clock Out
BAPU1,24/03/23 15:58:56,Clock In
BAPU1,24/03/23 15:59:09,Clock Out
BAPU1,24/03/23 17:22:28,Clock In
BAPU1,24/03/23 17:22:41,Clock Out
MURKHA,24/03/23 17:30:46,Clock In
MURKHA,24/03/23 17:31:29,Clock Out
MURKHA,24/03/23 17:44:25,Clock In
MURKHA,24/03/23 17:44:37,Clock Out
BAPU1,24/03/23 22:57:02,Clock In
BAPU1,24/03/23 22:57:14,Clock Out
BAPU1,24/03/23 23:13:53,Clock In
BAPU1,24/03/23 23:14:10,Clock Out
MURKHA,24/04/03 22:55:01,Clock In
MURKHA,24/04/03 22:55:37,Clock Out
UDAY,24/04/04 16:48:18,Clock In
UDAY,24/04/04 16:49:04,Clock Out
UDAY,24/04/04 22:50:12,Clock In
UDAY,24/04/04 22:50:32,Clock Out
UDAY,24/04/04 22:54:26,Clock In
UDAY,24/04/04 22:54:37,Clock In
UDAY,24/04/04 22:55:19,Clock Out
UDAY,24/04/04 23:00:04,Clock In
BAPU1,24/04/04 23:01:08,Clock In
UDAY,24/04/04 23:01:57,Clock Out
UDAY,24/04/04 23:02:08,Clock Out
BAPU1,24/04/04 23:02:59,Clock Out
BAPU1,24/04/04 23:03:39,Clock Out
UDAY,24/04/04 23:04:52,Clock In
UDAY,24/04/04 23:05:08,Clock Out
UDAY,24/04/04 23:05:42,Clock In
UDAY,24/04/04 23:06:14,Clock Out
UDAY,24/04/05 14:19:28,Clock In
UDAY,24/04/05 14:20:13,Clock Out
SHUBHAMM,24/04/05 14:30:31,Clock In
SHUBHAMM,24/04/05 14:31:11,Clock Out
UDAY,24/04/05 15:50:05,Clock In
UDAY,24/04/05 15:52:17,Clock Out
SHUBHAMM,24/04/05 15:57:43,Clock In
UDAY,24/04/05 15:58:38,Clock In
UDAY,24/04/05 15:58:52,Clock Out
SHUBHAMM,24/04/05 15:59:10,Clock Out
SHUBHAMM,24/04/05 15:59:32,Clock Out
UDAY,24/04/23 22:11:58,Clock In
UDAY,24/04/23 22:13:44,Clock Out
UDAY,24/04/24 11:22:48,Clock In
UDAY,24/04/24 11:24:53,Clock Out
DIKSHA,25/04/14 17:12:35,Clock In
DIKSHA,25/04/14 17:13:16,Clock OutDIKSHA,25/04/14 17:22:34,Clock In,,

DIKSHA,25/04/14 17:29:57,Clock In
DIKSHA,25/04/14 17:30:02,Clock Out
DIKSHA,25/07/22 20:52:00,Clock In
DIKSHA,25/07/22 20:52:16,Clock Out
NIDHI,25/07/22 20:52:35,Clock In
DIKSHA,25/07/22 20:53:30,Clock In
NIDHI,25/07/22 20:53:51,Clock Out
